symbol,RSI,SMA,MACD,Signal,Histogram,ATR,OBV,EMA,target,Timp început
STRKUSDC,59.27151615718215,0.4161,0.0024754552565539,0.0016496229487072,0.0008258323078466,0.0049133661085241,-199444.1999999999,0.4192273394718752,0.423,2023-05-09 08:00:00
STRKUSDC,58.51787653646963,0.4167149999999999,0.0026254687298928,0.0018447921049443,0.0007806766249484,0.004690573363094,-204231.71999999988,0.4198818715775002,0.4225,2023-05-09 09:00:00
STRKUSDC,60.46668049145264,0.417375,0.002856670525473,0.00204716778905,0.0008095027364229,0.0046340073047491,-196961.4799999999,0.4207654972620002,0.4243,2023-05-09 10:00:00
STRKUSDC,62.57075178266012,0.418075,0.0031648010430874,0.0022706944398575,0.0008941066032298,0.0043454065955758,-192601.05999999988,0.4218723978096002,0.4263,2023-05-09 11:00:00
STRKUSDC,68.14033716843677,0.419155,0.0038567574196446,0.0025879070358149,0.0012688503838297,0.0044136923183203,-190949.7299999999,0.4239779182476801,0.4324,2023-05-09 12:00:00
STRKUSDC,63.162431042539,0.42,0.0041156205930767,0.0028934497472673,0.0012221708458094,0.0043769498065971,-191198.9399999999,0.4250623345981442,0.4294,2023-05-09 13:00:00
STRKUSDC,63.35463173100893,0.4208199999999999,0.0042874863774686,0.0031722570733076,0.001115229304161,0.0041068249547221,-190345.1099999999,0.4259698676785153,0.4296,2023-05-09 14:00:00
STRKUSDC,61.62336464682396,0.42146,0.0042935067341577,0.0033965070054776,0.0008969997286801,0.0040133702131127,-196023.7699999999,0.4264958941428123,0.4286,2023-05-09 15:00:00
STRKUSDC,59.01812860281705,0.4221199999999999,0.0041296365665021,0.0035431329176825,0.0005865036488196,0.0042483865866675,-208250.90999999992,0.4266167153142499,0.4271,2023-05-09 16:00:00
STRKUSDC,56.94405238622316,0.42272,0.0038584603774101,0.003606198409628,0.000252261967782,0.0041877259233569,-236927.2199999999,0.4264733722513999,0.4259,2023-05-09 17:00:00
STRKUSDC,59.13505336652087,0.42339,0.0037376418773817,0.0036324871031787,0.0001051547742029,0.004045611446783,-231379.18999999992,0.4266986978011199,0.4276,2023-05-09 18:00:00
STRKUSDC,54.40017082944183,0.42352,0.0033850046836002,0.003582990619263,-0.0001979859356628,0.0041352891779805,-254361.06999999992,0.426338958240896,0.4249,2023-05-09 19:00:00
STRKUSDC,54.22698967451978,0.42384,0.0030621692219924,0.0034788263398089,-0.0004166571178164,0.0040398337421393,-260854.9999999999,0.4260311665927169,0.4248,2023-05-09 20:00:00
STRKUSDC,60.34482076712006,0.424565,0.0031333132993996,0.003409723731727,-0.0002764104323274,0.0038797246967422,-155825.1499999999,0.4266849332741735,0.4293,2023-05-09 21:00:00
STRKUSDC,59.58249802658885,0.425225,0.0031214368552098,0.0033520663564236,-0.0002306295012138,0.0038740260791317,-158678.7999999999,0.4271279466193388,0.4289,2023-05-09 22:00:00
STRKUSDC,54.23331211901972,0.425515,0.0028452209874803,0.0032506972826349,-0.0004054762951546,0.0038830300797681,-161102.9599999999,0.4269023572954711,0.426,2023-05-09 23:00:00
PEPEUSDC,62.9927542539556,,,,,2.0805567091563138e-07,93420129722.0,1.7969376000000002e-05,1.81e-05,2023-05-10 00:00:00
PEPEUSDC,76.83600224484177,,,,,2.157145040681843e-07,145379185000.0,1.8069500800000003e-05,1.847e-05,2023-05-10 01:00:00
PEPEUSDC,69.97885412729009,,,,,2.3672576610944465e-07,119097401624.0,1.8131600640000003e-05,1.838e-05,2023-05-10 02:00:00
PEPEUSDC,55.23327731487323,,,,,2.540044800682095e-07,104628906437.0,1.8131280512000004e-05,1.813e-05,2023-05-10 03:00:00
PEPEUSDC,50.63698682618304,,,,,2.545858981483709e-07,91612757872.0,1.81110244096e-05,1.803e-05,2023-05-10 04:00:00
PEPEUSDC,46.47227221878772,1.8023e-05,,,,2.541522569049978e-07,84083899885.0,1.807481952768e-05,1.793e-05,2023-05-10 05:00:00
PEPEUSDC,47.85779205109575,1.8028e-05,,,,2.399052131850004e-07,89505031736.0,1.8051855622144005e-05,1.796e-05,2023-05-10 06:00:00
PEPEUSDC,47.417203402823176,1.8036500000000003e-05,,,,2.353877160850251e-07,85324871974.0,1.803148449771521e-05,1.795e-05,2023-05-10 07:00:00
PEPEUSDC,46.95170659083241,1.8043e-05,,,,2.233618207090639e-07,80783890685.0,1.8013187598172164e-05,1.794e-05,2023-05-10 08:00:00
PEPEUSDC,46.46051661783633,1.80485e-05,,,,2.134645714945687e-07,75841100529.0,1.799655007853773e-05,1.793e-05,2023-05-10 09:00:00
PEPEUSDC,44.45704419307321,1.8042e-05,,,,2.140262400888239e-07,69614325730.0,1.7975240062830186e-05,1.789e-05,2023-05-10 10:00:00
PEPEUSDC,39.83257005216191,1.8026e-05,-3.8968473841919684e-08,,,2.1876792510907686e-07,56159373996.0,1.793819205026415e-05,1.779e-05,2023-05-10 11:00:00
PEPEUSDC,41.78886257171159,1.8008500000000002e-05,-4.70868458259185e-08,,,2.263951149833428e-07,75468767722.0,1.791455364021132e-05,1.782e-05,2023-05-10 12:00:00
PEPEUSDC,32.9448214037421,1.79835e-05,-7.125836979257098e-08,,,2.3660445529991266e-07,61493446376.0,1.7849642912169057e-05,1.759e-05,2023-05-10 13:00:00
PEPEUSDC,34.24794726531989,1.79605e-05,-8.778867068048766e-08,,,2.2544601252780734e-07,71853003783.0,1.7801714329735247e-05,1.761e-05,2023-05-10 14:00:00
PEPEUSDC,39.32712369684251,1.79415e-05,-9.335755404645363e-08,,,2.128774103380035e-07,79620921819.0,1.7779371463788196e-05,1.769e-05,2023-05-10 15:00:00
PEPEUSDC,42.89031928536266,1.7931999999999997e-05,-9.187041076854937e-08,,,2.0864192815514525e-07,89343049840.0,1.777349717103056e-05,1.775e-05,2023-05-10 16:00:00
PEPEUSDC,44.6409259721573,1.7925e-05,-8.726515138251363e-08,,,2.039850895050306e-07,99229616473.0,1.7774797736824447e-05,1.778e-05,2023-05-10 17:00:00
PEPEUSDC,47.527886469436574,1.7923e-05,-7.867396352869793e-08,,,1.942172330552056e-07,108628541849.0,1.7785838189459558e-05,1.783e-05,2023-05-10 18:00:00
PEPEUSDC,57.15320373331842,1.793e-05,-5.5091990554583465e-08,-7.23734922690772e-08,1.7281501714493743e-08,1.946694880715382e-07,121074360999.0,1.7834670551567647e-05,1.803e-05,2023-05-10 19:00:00
PEPEUSDC,55.50837401481755,1.7925000000000002e-05,-3.8381419243759104e-08,-6.557507766401359e-08,2.719365842025449e-08,1.974139902858022e-07,111913796723.0,1.786773644125412e-05,1.8e-05,2023-05-10 20:00:00
PEPEUSDC,56.84585484380616,1.7903e-05,-2.2458533809423443e-08,-5.695176889309556e-08,3.449323508367212e-08,1.9143777469334705e-07,119718297067.0,1.7900189153003297e-05,1.803e-05,2023-05-10 21:00:00
PEPEUSDC,55.64489620913456,1.78845e-05,-1.1322842556775784e-08,-4.7825983625831615e-08,3.650314106905583e-08,1.890247591949752e-07,109142878134.0,1.792215132240264e-05,1.801e-05,2023-05-10 22:00:00
PEPEUSDC,53.80854216588481,1.7877e-05,-4.862425278410532e-09,-3.92332719563474e-08,3.4370846677936876e-08,1.875722454263312e-07,97364467302.0,1.7933721057922113e-05,1.798e-05,2023-05-10 23:00:00
PEPEUSDC,53.8085421658848,1.78745e-05,2.5456746422219257e-10,-3.133570407223348e-08,3.1590271536455675e-08,1.847177014563141e-07,97364467302.0,1.794297684633769e-05,1.798e-05,2023-05-11 00:00:00
PEPEUSDC,49.98251093339682,1.7874e-05,-5.256184777517862e-10,-2.5173686953337147e-08,2.464806847558536e-08,1.873861358390417e-07,86204134263.0,1.7938381477070154e-05,1.792e-05,2023-05-11 01:00:00
PEPEUSDC,43.82947226126122,1.78665e-05,-9.90581409066537e-09,-2.2120112380802797e-08,1.2214298290137425e-08,2.0264589092341187e-07,63459374966.0,1.7912705181656125e-05,1.781e-05,2023-05-11 02:00:00
PEPEUSDC,40.87377738424319,1.78565e-05,-2.192840821370925e-08,-2.208177154738409e-08,1.5336333367483354e-10,2.0619853518219217e-07,54934833266.0,1.78801641453249e-05,1.775e-05,2023-05-11 03:00:00
PEPEUSDC,63.71299616214471,1.7873000000000003e-05,1.0383558307712464e-08,-1.5588705576364777e-08,2.5972263884077242e-08,2.214335590446551e-07,95792033292.0,1.7958131316259922e-05,1.827e-05,2023-05-11 04:00:00
PEPEUSDC,58.13238413290089,1.7884e-05,2.6008220872265223e-08,-7.269320286638778e-09,3.3277541158903994e-08,2.541095909047871e-07,76898824176.0,1.799650505300794e-05,1.815e-05,2023-05-11 05:00:00
PEPEUSDC,43.193240481905256,1.7874999999999997e-05,2.853660535409146e-09,-5.244724122229193e-09,8.098384657638341e-09,3.028277129186833e-07,51064390105.0,1.7939204042406352e-05,1.771e-05,2023-05-11 06:00:00
PEPEUSDC,39.24384099317315,1.7863e-05,-2.8083429877058275e-08,-9.81246527319501e-09,-1.8270964603863265e-08,3.2335697798842826e-07,34307817955.0,1.7861363233925083e-05,1.755e-05,2023-05-11 07:00:00
PEPEUSDC,37.62303209567224,1.7845999999999998e-05,-5.7585897523554526e-08,-1.9367151723266917e-08,-3.8218745800287615e-08,3.231089916078676e-07,22827654486.0,1.7785090587140067e-05,1.748e-05,2023-05-11 08:00:00
PEPEUSDC,34.15109706185872,1.78325e-05,-9.280764969646893e-08,-3.4055251317907314e-08,-5.87523983785616e-08,3.280383142427546e-07,13469286902.0,1.7692072469712054e-05,1.732e-05,2023-05-11 09:00:00
PEPEUSDC,32.15392062662096,1.7813e-05,-1.2732261051916438e-07,-5.270872315815873e-08,-7.461388736100565e-08,3.399466197551472e-07,-9737792379.0,1.7597657975769644e-05,1.722e-05,2023-05-11 10:00:00
PEPEUSDC,29.894635875331115,1.77835e-05,-1.6248592614356077e-07,-7.466416375523916e-08,-8.782176238832163e-08,3.399505363489531e-07,-31336287023.0,1.7498126380615717e-05,1.71e-05,2023-05-11 11:00:00
PEPEUSDC,29.15914836847711,1.7749000000000002e-05,-1.913747241268557e-07,-9.800627582956247e-08,-9.33684482972932e-08,3.406864516425304e-07,-55956467230.0,1.7410501104492574e-05,1.706e-05,2023-05-11 12:00:00
PEPEUSDC,25.899626985533075,1.77035e-05,-2.2698418438012546e-07,-1.238018575396751e-07,-1.0318232684045037e-07,3.5086994890443885e-07,-105509466881.0,1.730240088359406e-05,1.687e-05,2023-05-11 13:00:00
PEPEUSDC,23.789433771690288,1.7648500000000002e-05,-2.634647109673872e-07,-1.517344282252175e-07,-1.1173028274216972e-07,3.632123625244377e-07,-162121311323.0,1.718792070687525e-05,1.673e-05,2023-05-11 14:00:00
PEPEUSDC,20.23794947207325,1.75695e-05,-3.113800556045015e-07,-1.836635537010743e-07,-1.2771650190342712e-07,3.9212355350106373e-07,-233828399028.0,1.70403365655002e-05,1.645e-05,2023-05-11 15:00:00
PEPEUSDC,17.7868411023404,1.748e-05,-3.645173762677149e-07,-2.1983431821440246e-07,-1.446830580533125e-07,4.007000972780147e-07,-282531609133.0,1.6874269252400162e-05,1.621e-05,2023-05-11 16:00:00
PEPEUSDC,28.64490661187272,1.7403e-05,-3.796589536959583e-07,-2.517992453107137e-07,-1.2785970838524465e-07,3.868434270917021e-07,-204956926904.0,1.6797415401920132e-05,1.649e-05,2023-05-11 17:00:00
PEPEUSDC,27.93539008097847,1.73245e-05,-3.911840191602954e-07,-2.7967620008063e-07,-1.1150781907966537e-07,4.240845249264298e-07,-307116007288.0,1.672593232153611e-05,1.644e-05,2023-05-11 18:00:00
PEPEUSDC,35.50507822734101,1.72585e-05,-3.782058337644332e-07,-2.993821268173907e-07,-7.882370694704252e-08,4.150896806644385e-07,-242694155187.0,1.671274585722889e-05,1.666e-05,2023-05-11 19:00:00
PEPEUSDC,34.1022919604952,1.71885e-05,-3.701094681834615e-07,-3.135275950906049e-07,-5.658187309285664e-08,4.219624043235556e-07,-293823099400.0,1.6686196685783114e-05,1.658e-05,2023-05-11 20:00:00
PEPEUSDC,29.682035748145545,1.7107500000000002e-05,-3.818845724355994e-07,-3.271989905596038e-07,-5.468558187599564e-08,4.333950993527216e-07,-313326301426.0,1.660895734862649e-05,1.63e-05,2023-05-11 21:00:00
PEPEUSDC,28.407460591117484,1.70275e-05,-3.939376077051002e-07,-3.405467139887032e-07,-5.3390893716397055e-08,4.41100035169955e-07,-342212190838.0,1.6529165878901195e-05,1.621e-05,2023-05-11 22:00:00
PEPEUSDC,29.849264372956117,1.69525e-05,-3.9570066829852646e-07,-3.515775048506678e-07,-4.412316344785855e-08,4.309105729671512e-07,-324822467872.0,1.6473332703120956e-05,1.625e-05,2023-05-11 23:00:00
PEPEUSDC,43.85309213306123,1.68745e-05,-3.5587741755778134e-07,-3.5243748739209053e-07,-3.4399301656908087e-09,4.445548401428819e-07,-292649307659.0,1.6520666162496765e-05,1.671e-05,2023-05-12 00:00:00
PEPEUSDC,47.0689388200944,1.6809e-05,-3.102509115066821e-07,-3.440001722150089e-07,3.3749260708326766e-08,4.2620011999346313e-07,-253330469253.0,1.6584532929997413e-05,1.684e-05,2023-05-12 01:00:00
