CGPTUSDC,0.4047,0.3986859999999998,2025-01-14 23:22:34
COOKIEUSDC,0.5746,0.5522170000000002,2025-01-14 23:22:34
BTCUSDC,96499.96,96602.88020000007,2025-01-14 23:23:27
ETHUSDC,3228.3,3226.255099999997,2025-01-14 23:23:27
TRXUSDC,0.221,0.22184900000000007,2025-01-14 23:23:27
BNBUSDC,699.19,698.2734999999998,2025-01-14 23:23:27
XRPUSDC,2.6597,2.6719040000000036,2025-01-14 23:23:27
USDCUSDT,1.0005,1.000647000000001,2025-01-14 23:23:27
XLMUSDC,0.4286,0.4295510000000002,2025-01-14 23:23:27
EOSUSDC,0.7961,0.7947499999999998,2025-01-14 23:23:27
LTCUSDC,101.75,101.65490000000004,2025-01-14 23:23:27
NEOUSDC,14.84,14.908999999999992,2025-01-14 23:23:27
ADAUSDC,0.9955,1.0003269999999989,2025-01-14 23:23:27
LINKUSDC,20.37,20.441799999999972,2025-01-14 23:23:27
DOGEUSDC,0.35567,0.35846369999999994,2025-01-14 23:23:28
ORDIUSDC,25.51,25.079299000000006,2025-01-14 23:23:28
AVAXUSDC,36.49,36.534199999999956,2025-01-14 23:23:28
SOLUSDC,187.53,187.36759999999987,2025-01-14 23:23:28
ONTUSDC,0.2538,0.2546240000000002,2025-01-14 23:23:28
BCHUSDC,438.3,439.6180000000004,2025-01-14 23:23:28
INJUSDC,21.05,20.95710000000001,2025-01-14 23:23:28
ATOMUSDC,6.257,6.380570000000002,2025-01-14 23:23:28
ARBUSDC,0.739,0.7405739999999997,2025-01-14 23:23:28
OPUSDC,1.788,1.8060099999999997,2025-01-14 23:23:28
DOTUSDC,6.641,6.638570000000008,2025-01-14 23:23:28
ALGOUSDC,0.3701,0.3772068,2025-01-14 23:23:28
UNIUSDC,13.372,13.33773999999998,2025-01-14 23:23:29
SUIUSDC,4.5701,4.604509999999999,2025-01-14 23:23:29
BLURUSDC,0.2145,0.21407500000000007,2025-01-14 23:23:29
ALTUSDC,0.09686,0.09683389999999997,2025-01-14 23:23:29
TIAUSDC,4.738,4.769131000000007,2025-01-14 23:23:29
SEIUSDC,0.3779,0.3782209999999999,2025-01-14 23:23:29
