symbol,RSI,SMA,MACD,Signal,Histogram,ATR,OBV,EMA,target
BTCUSDC,46.00053862442714,94770.2745,102.12311507643608,103.00963246336315,-0.8865173869270677,640.6026490061236,-79.81971,94917.22246208729,94450.72
BTCUSDC,45.09670887827939,94768.2835,52.25400756261661,92.85850748321386,-40.60449992059725,630.9826564827547,-137.89276,94807.01396966983,94366.18
BTCUSDC,51.163418220274515,94794.00850000001,52.17976084878319,84.72275815632773,-32.54299730754454,606.8004900437965,-42.26221000000001,94818.11117573587,94862.5
BTCUSDC,46.968510244161905,94809.118,21.81105176132405,72.140416877327,-50.32936511600295,625.8439036556232,-89.03906,94752.48694058871,94489.99
BTCUSDC,44.80261852520998,94822.552,-18.500171048057382,54.01229929225013,-72.51247034030752,673.0579831035279,-250.73007,94659.19755247097,94286.04
BTCUSDC,40.95699065870313,94802.3625,-80.63312144232623,27.083215145334858,-107.71633658766109,687.2166481334355,-355.95221000000004,94507.44404197678,93900.43
BTCUSDC,38.17126394900052,94754.56,-152.67969942709897,-8.869367769151907,-143.81033165794707,714.4105980246169,-511.91976,94325.15323358143,93595.99
BTCUSDC,34.324412948064364,94677.289,-244.5451414444833,-56.00452250421819,-188.54061894026512,735.8501040321146,-706.79774,94086.15858686515,93130.18
BTCUSDC,32.066370618581445,94572.2865,-337.8421670541866,-112.37205141421187,-225.47011563997472,815.7097867157937,-1099.464,93834.51686949212,92827.95
BTCUSDC,25.358392233117296,94387.66,-497.109270685105,-189.31949526839048,-307.7897754167145,911.3237218041942,-1502.94763,93407.5074955937,91699.47
BTCUSDC,23.109446340771843,94193.51000000001,-655.1134200177476,-282.47828021826194,-372.6351397994856,954.1165141899288,-1994.64431,92968.40399647497,91211.99
BTCUSDC,29.663973580352387,94016.7915,-733.4973726855678,-372.68209871172314,-360.8152739738447,938.3178463529159,-1652.03958,92712.24919717998,91687.63
BTCUSDC,36.45471036667833,93865.33050000001,-742.3821518676559,-446.62210934290977,-295.76004252474615,1055.862363425511,-764.9367499999998,92618.06135774398,92241.31
BTCUSDC,44.886334960965,93767.2305,-675.8942477867531,-492.4765370316785,-183.4177107550746,1031.222958796795,-239.56434999999988,92705.6470861952,93055.99
BTCUSDC,39.36357956734955,93641.935,-679.9097731047223,-529.9631842462873,-149.946588858435,1090.9466642591726,-637.4964899999999,92615.73566895616,92256.09
BTCUSDC,39.34194319037365,93520.274,-675.572423731559,-559.0850321433416,-116.4873915882174,1087.9874100694724,-893.8410399999999,92543.14253516494,92252.77
BTCUSDC,40.51338714643924,93422.23500000002,-655.6645582827041,-578.4009373712141,-77.26362091148997,1060.5792347640026,-611.6087699999998,92507.15802813195,92363.22
BTCUSDC,41.85622254621918,93320.3285,-622.8112214406283,-587.282994185097,-35.528227255531306,1042.1501609960187,-348.37841999999983,92502.90042250555,92485.87
BTCUSDC,53.49041525780138,93214.0115,-489.29830828582635,-567.6860570052429,78.38774871941655,1089.330492792705,-55.53820999999982,92751.90233800444,93747.91
BTCUSDC,58.4001589737395,93167.56850000001,-323.97727024961205,-518.9442996541168,194.96702940450473,1067.564069460766,204.31102000000016,93089.34987040356,94439.14
BTCUSDC,60.09701572925652,93179.91750000001,-170.1343228394835,-449.1823042911902,279.0479814517067,1014.782450679188,374.5820600000002,93411.01989632286,94697.7
BTCUSDC,58.924637472430724,93190.638,-57.00535466529254,-370.7469143660107,313.74155970071814,983.307616630395,293.46049000000016,93644.9339170583,94580.59
BTCUSDC,60.752145275575856,93189.5205,52.983727005834226,-286.0007860916417,338.98451309747594,931.2927154459646,397.0553600000002,93883.97713364664,94840.15
BTCUSDC,61.877070510378715,93215.021,151.30527273670305,-198.53957432597275,349.8448470626758,894.2375845700951,539.6323600000002,94107.18170691731,95000.0
BTCUSDC,63.594467258654625,93262.934,246.10186528669146,-109.61128640343992,355.7131516901314,850.796344366355,731.6851700000002,94334.60536553385,95244.3
BTCUSDC,61.61555500315489,93322.041,304.666581782687,-26.755712766214543,331.4222945489015,822.3885815852755,663.5444800000002,94484.19829242709,95082.57
BTCUSDC,61.801004446160306,93397.5415,348.94769491451734,48.38496876993183,300.5627261445855,784.4173036773252,713.1932300000002,94608.55863394166,95106.0
BTCUSDC,64.29836539909597,93512.0825,404.792467938998,119.66646860374507,285.1259993352529,747.5764152409764,789.3114900000002,94771.04690715333,95421.0
BTCUSDC,58.54061372111113,93619.73300000001,408.82956967683276,177.49908881836262,231.33048085847014,745.525364492181,736.9752600000002,94813.02952572267,94980.96
BTCUSDC,59.851775931989245,93791.25850000001,419.2211500164267,225.84350105797546,193.37764895845123,704.496493307632,793.3647500000002,94876.41962057813,95129.98
BTCUSDC,65.07647329761289,94019.88750000001,474.8032582595042,275.6354524982812,199.167805761223,699.7771456208877,952.9614100000002,95058.04969646252,95784.57
BTCUSDC,73.87653268334047,94303.40550000001,638.454616475472,348.1992852937194,290.2553311817526,772.3579428991621,1433.94475,95518.03775717002,97357.99
BTCUSDC,71.6760105011327,94550.339,745.1954285652027,427.5985139480161,317.59691461718666,774.7007644154243,1229.88587,95850.42620573602,97179.98
